Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa,drug,cnet,dose
51,38.5408,-88.0812,269.761,276.1,218.2,192.41,83.69,1034.12,459.96,44.0964,102.56,58.461,758.02,0.0743277,0,0,51,0.976124,0.952567,0.957704,0.987849,0.959236,0.98755,1.04484,1.01535,1.00625,diltiazem,127.5,9
52,38.3713,-88.0694,268.806,270.73,214.04,188.79,81.94,1024.08,454.2,45.7169,104.587,58.8674,753.35,0.0748103,0,0,52,1.00127,0.95832,1.00797,1.00867,1.03705,1.00545,1.02953,0.988291,1.04849,diltiazem,127.5,9
53,38.5077,-88.0728,269.103,277.08,219.77,193.7,83.38,1023.83,457.49,46.7575,106.433,59.672,746.75,0.0729826,0,0,53,0.966251,0.973456,0.951714,0.977035,1.01127,1.04424,0.979766,0.99889,1.02267,diltiazem,127.5,9
54,38.3585,-88.0585,267.836,277.65,220.59,194.52,83.13,1033.61,461.08,44.5757,103.481,58.9029,755.96,0.0718185,0,0,54,1.04915,1.00474,0.952636,0.984849,1.02794,1.0464,1.02176,0.963153,0.980251,diltiazem,127.5,9
55,38.5239,-88.0881,270.179,273.04,216.43,191.04,82,1021.25,454.86,46.84,106.306,59.4633,748.21,0.07345,0,0,55,0.964963,0.99355,1.04034,1.02039,0.982694,1.00997,0.991127,1.04291,1.04955,diltiazem,127.5,9
56,38.4053,-88.0716,269.011,283.81,224.73,197.88,85.93,1032.74,463,45.3732,104.854,59.4776,748.93,0.0714635,0,0,56,1.01254,0.996538,1.0001,0.95259,1.02381,1.00241,0.982475,0.991761,0.957178,diltiazem,127.5,9
57,38.4841,-88.076,269.35,267.66,211.72,186.46,81.2,1022.02,452.64,45.8329,105.153,59.3169,754.36,0.0757174,0,0,57,1.00769,0.951224,0.965818,1.01169,1.01568,1.04843,0.989325,1.0038,1.01504,diltiazem,127.5,9
58,38.2713,-88.0582,267.879,283.76,224.61,198.19,85.57,1033.15,462.57,45.2694,103.997,58.7245,749.39,0.0720073,0,0,58,1.01416,0.96773,0.998097,0.95651,0.972623,0.973278,1.0482,0.958411,1.024,diltiazem,127.5,9
59,38.5329,-88.0737,268.963,276.23,218.43,192.86,83.37,1032.56,459.77,44.5508,103.231,58.6771,756.33,0.0715884,0,0,59,1.03193,1.0264,0.956209,1.0246,0.987812,0.952373,1.03733,0.999518,1.01356,diltiazem,127.5,9
60,38.4441,-88.081,269.613,275.73,219.1,193.33,82.4,1034.19,460.72,44.216,103.124,58.9056,758.46,0.0716917,0,0,60,1.02648,1.03945,1.04297,1.02149,0.966228,1.02178,1.01002,1.02276,0.961179,diltiazem,127.5,9
61,38.4953,-88.0744,269.114,279.45,220.45,194.21,85.24,1033.85,461.23,44.4937,103.5,59.003,754.4,0.0722405,0,0,61,1.04223,0.998348,0.961419,0.985118,1.00773,0.95444,1.00825,0.995534,0.969112,diltiazem,127.5,9
62,38.2972,-88.0649,268.374,275.12,217.99,192.07,83.05,1032.96,459.34,44.2458,103.064,58.8155,757.84,0.0736291,0,0,62,1.04606,0.978803,1.00834,0.991717,0.953089,1.02474,1.01907,0.974766,0.964956,diltiazem,127.5,9
63,38.4607,-88.0778,269.372,286.64,227.83,201.24,85.4,1028.82,463.26,46.9051,106.395,59.4865,742.18,0.069786,0,0,63,0.995554,1.0187,1.03343,0.963715,1.01325,0.99677,1.00333,1.01721,1.0416,diltiazem,127.5,9
64,38.4082,-88.0696,268.817,282.47,222.85,196.28,86.19,1021.96,458.17,47.6576,107.596,59.9354,739.49,0.0726704,0,0,64,1.04381,0.959562,0.993837,0.953649,0.990486,0.963762,0.971673,0.985268,1.0312,diltiazem,127.5,9
65,38.6679,-88.0905,270.442,275.15,217.48,191.65,83.5,1038.12,461.34,43.1269,101.672,58.5423,762.97,0.0731868,0,0,65,0.990519,1.00187,0.950784,1.00458,1.04477,0.990999,1.02425,1.04116,0.954127,diltiazem,127.5,9
66,38.2032,-88.0559,267.752,276.36,218.56,192.41,83.95,1028.78,458.08,45.2522,104.451,59.1959,752.42,0.0735019,0,0,66,1.0324,0.97133,1.01646,0.974588,1.01943,1.01272,1.00183,0.950965,0.974258,diltiazem,127.5,9
67,38.3483,-88.0639,268.3,273.35,215.51,189.7,83.65,1021.36,454.39,46.5651,106.459,59.8904,748.01,0.0728386,0,0,67,0.962069,1.01009,1.00408,1.01229,1.02202,0.96833,0.959174,0.970801,0.983291,diltiazem,127.5,9
68,38.3507,-88.0687,268.78,279.48,221.92,195.4,84.08,1026.61,459.57,46.3453,106.35,60.0015,747.13,0.0715944,0,0,68,0.974755,1.01461,1.02548,0.978867,0.968799,1.04253,0.950682,0.98797,0.953418,diltiazem,127.5,9
69,38.3073,-88.0565,267.687,285.91,227.57,200.81,85.1,1033.05,464.48,45.8101,105.148,59.3352,747.14,0.0693537,0,0,69,0.979146,1.02907,0.99173,0.957847,1.0328,1.03121,1.00748,0.961692,0.993444,diltiazem,127.5,9
70,38.5723,-88.0904,270.451,281.51,223.66,197.25,84.26,1026.47,460.65,46.7696,106.696,59.9232,744.96,0.0710077,0,0,70,1.00288,1.02366,1.03658,0.986587,0.961683,1.01983,0.9587,1.04955,0.99288,diltiazem,127.5,9
71,38.3946,-88.0763,269.352,264.06,207.93,183.06,81,1024.08,451.27,44.6977,103.655,58.9545,760.02,0.0762031,0,0,71,0.968373,0.970308,1.02128,1.04496,1.00895,0.986038,1.00244,1.00047,0.989786,diltiazem,127.5,9
72,38.3739,-88.0678,268.591,279.02,221.73,195.81,83.21,1023.47,458.26,47.1759,106.805,59.6255,744.45,0.0704602,0,0,72,1.0158,1.03732,1.03828,1.00202,1.04664,1.01125,0.993055,0.992873,1.0427,diltiazem,127.5,9
73,38.5267,-88.088,270.195,283.47,224.11,197.39,86.08,1033.08,462.87,45.2176,104.542,59.3215,749.61,0.0720567,0,0,73,1.0407,0.990294,1.02764,0.958092,1.03141,0.978729,0.988468,1.03496,0.968302,diltiazem,127.5,9
74,38.4786,-88.0743,269.156,274.23,217.5,191.75,82.48,1021.81,455.8,46.8725,106.782,59.9061,747.58,0.0718887,0,0,74,1.03465,1.02806,0.997941,1.01507,1.0365,1.02662,0.961414,1.00579,1.00494,diltiazem,127.5,9
75,38.2853,-88.0572,267.832,281.38,222.72,196.15,85.23,1028.03,460.27,46.1461,105.893,59.7434,746.65,0.0712783,0,0,75,0.97166,1.00738,0.99286,0.973039,0.962232,0.992262,0.972718,0.955347,0.967863,diltiazem,127.5,9
76,38.435,-88.0722,269.054,262.47,207.35,182.79,79.68,1019.39,449.38,45.7607,104.804,59.04,756.92,0.0764249,0,0,76,1.01901,0.956191,0.982017,1.04914,0.992428,1.02734,1.00929,0.994908,1.04419,diltiazem,127.5,9
77,38.396,-88.0754,269.191,287.94,229.58,202.82,85.12,1039.23,467.58,44.7117,103.445,58.73,751.29,0.0698036,0,0,77,0.965942,1.0166,1.04141,0.954683,0.979345,1.03098,1.04105,1.0108,0.994916,diltiazem,127.5,9
78,38.4265,-88.0833,269.902,280.69,221.46,195.03,85.66,1026.41,458.99,46.318,105.861,59.5395,745.72,0.0735075,0,0,78,1.03565,0.960485,1.04782,0.964444,0.9707,0.964641,0.981761,1.02008,0.998796,diltiazem,127.5,9
79,38.3057,-88.0576,267.845,283.09,224.45,198.16,84.93,1030.63,461.69,45.8645,104.715,58.8476,747.54,0.0719904,0,0,79,1.02136,0.964992,0.980551,0.960418,0.95197,0.991832,1.04563,0.959633,1.0472,diltiazem,127.5,9
80,38.3308,-88.053,267.445,282.56,224.5,198.14,84.42,1026.34,460.68,46.9407,106.645,59.7011,743.78,0.0696853,0,0,80,0.991185,1.03224,0.968221,0.983854,0.971214,1.00734,0.99041,0.9521,1.0205,diltiazem,127.5,9
81,38.4506,-88.0746,269.172,275.99,218.55,192.68,83.31,1029.37,458.77,45.2293,104.486,59.2537,753.38,0.0720412,0,0,81,0.997256,1.02075,1.00338,1.00928,1.00545,0.99525,0.994826,1.00273,0.981902,diltiazem,127.5,9
82,38.5908,-88.0848,269.868,275.02,217.24,191.63,83.39,1032.88,459.44,44.2732,103.121,58.8451,757.86,0.0720363,0,0,82,1.00992,1.03146,0.977386,1.0296,0.99618,0.951234,1.01506,1.02705,0.982665,diltiazem,127.5,9
83,38.6273,-88.0838,269.903,281.18,223.29,196.93,84.25,1023.13,459.29,47.5691,107.566,59.9932,741.95,0.0716398,0,0,83,0.993991,0.99138,0.955959,0.970543,1.00253,1.03473,0.964574,1.03097,1.03646,diltiazem,127.5,9
84,38.2815,-88.0654,268.425,281.13,222.46,196.23,84.9,1034.82,462.07,44.5288,103.106,58.5741,753.69,0.0724235,0,0,84,0.958106,0.980159,1.03792,0.969489,1.01605,0.976903,1.04766,0.976672,0.99931,diltiazem,127.5,9
85,38.4883,-88.0881,270.25,286.13,226.06,199.2,86.93,1039.66,465.99,44.0121,102.831,58.8163,753.53,0.0714469,0,0,85,0.951026,1.00001,1.0481,0.955026,1.02422,0.950104,1.01746,1.03315,0.951185,diltiazem,127.5,9
86,38.3905,-88.0751,269.262,275.18,218.15,192.14,83.04,1031.83,459.22,44.5348,103.588,59.0503,756.65,0.0736319,0,0,86,1.02063,0.982962,1.01768,0.988079,0.998168,1.03941,1.00054,1.00182,0.959781,diltiazem,127.5,9
87,38.3507,-88.0647,268.338,280.78,222.8,196.36,84.42,1022.76,458.68,47.4695,107.659,60.186,741.98,0.0706615,0,0,87,1.03358,1.02562,1.01353,0.980811,1.00992,1.01701,0.952245,0.980214,0.995587,diltiazem,127.5,9
88,38.5639,-88.0837,269.911,274.02,217.03,191.08,82.94,1029.03,458.11,45.0593,104.546,59.4834,755.01,0.0731655,0,0,88,0.954761,1.00264,0.971614,1,1.0359,1.03567,0.970154,1.02513,0.956195,diltiazem,127.5,9
89,38.2706,-88.0607,268.004,267.76,212.02,186.77,80.99,1024.01,453.4,45.371,104.72,59.3458,756.25,0.0736843,0,0,89,1.02437,1.01385,1.02064,1.03552,1.03898,1.03312,0.986286,0.967292,0.97784,diltiazem,127.5,9
90,38.5214,-88.0831,269.774,275.68,218.76,193.27,82.41,1030.23,459.04,45.1185,103.823,58.7019,754.55,0.0725179,0,0,90,0.969875,1.00382,1.01033,1.01667,0.975606,0.999402,1.0385,1.02873,1.03756,diltiazem,127.5,9
91,38.3639,-88.0633,268.343,281.78,222.84,196.17,85.61,1030.13,461.11,45.6754,105.28,59.6014,748.35,0.0717539,0,0,91,0.95677,0.994851,0.978548,0.965124,0.973595,0.989926,0.97695,0.968664,0.960718,diltiazem,127.5,9
92,38.5165,-88.0837,269.919,273.81,216.11,190.45,83.36,1020.23,454.33,46.9976,106.693,59.6918,746.42,0.0740021,0,0,92,0.95929,0.974137,1.00932,1.00305,1.00686,0.980154,0.974922,1.02451,1.03303,diltiazem,127.5,9
93,38.5412,-88.0747,269.219,286.32,227.45,200.57,85.75,1025.45,462.23,47.6718,107.888,60.2125,739.13,0.0696144,0,0,93,0.955475,1.0222,0.967679,0.959056,0.991522,1.01432,0.954784,1.00695,1.01242,diltiazem,127.5,9
94,38.2887,-88.0552,267.58,273.58,216.82,191.31,82.27,1021.24,454.96,46.8813,106.569,59.6851,747.66,0.0713248,0,0,94,0.978937,1.04037,1.00592,1.03141,0.988633,0.994997,0.983836,0.956621,1.02141,diltiazem,127.5,9
95,38.62,-88.0898,270.357,282.13,222.39,195.8,86.33,1020.68,457.79,47.9421,108.089,60.1429,738.55,0.0731481,0,0,95,0.985638,0.954885,0.987747,0.950985,1.04183,0.96602,0.953291,1.03889,1.03459,diltiazem,127.5,9
96,38.5661,-88.0882,270.266,268.46,211.46,186.13,82.33,1024.79,453.57,45.1324,104.37,59.2345,756.33,0.0756344,0,0,96,0.987072,0.965936,0.994602,1.02366,0.985096,0.982941,0.984617,1.0322,0.987156,diltiazem,127.5,9
97,38.5775,-88.0923,270.479,268.22,211.2,186.21,82.01,1028.33,454.44,44.3084,102.829,58.5182,760.11,0.0758273,0,0,97,0.952317,0.961787,1.01144,1.03322,1.00344,0.95827,1.03395,1.04431,1.01912,diltiazem,127.5,9
98,38.3557,-88.0655,268.367,278.35,221.04,195.24,83.11,1036.14,462.16,44.0943,102.682,58.5853,757.79,0.070592,0,0,98,0.957419,1.04676,1.01806,1.01847,0.958732,0.988496,1.04268,0.982334,0.984259,diltiazem,127.5,9
99,38.6078,-88.0881,270.085,272.27,216.59,191.3,80.97,1027.52,457.44,45.4431,104.659,59.2126,755.25,0.0718124,0,0,99,1.00494,1.04558,0.99993,1.04694,0.963162,1.03645,0.997134,1.04643,1.00959,diltiazem,127.5,9
100,38.435,-88.0656,268.532,279.92,221.67,195.38,84.54,1019.76,457.01,48.0546,108.209,60.1507,739.84,0.0718684,0,0,100,0.998784,0.988427,0.969224,0.975591,0.980067,1.00362,0.960761,0.97962,1.03562,diltiazem,127.5,9
1,38.4878,-88.0889,270.275,302.21,238.13,208.02,94.19,1080.63,486.06,37.0906,95.6776,58.5841,778.42,0.0668868,0,0,1,1.045,1.02135,0.96461,0.997549,1.03932,0.984879,0.963929,1.02386,1.02595,diltiazem,127.5,20
2,38.2996,-88.0796,269.645,297.24,234.56,204.98,92.26,1087.75,485.59,35.4001,92.8515,57.449,790.51,0.0694917,0,0,2,0.989232,0.972732,0.98697,0.999216,0.997203,1.02076,1.03404,0.997939,1.0285,diltiazem,127.5,20
3,38.1021,-88.0676,268.737,298.69,235.47,205.46,93.23,1083.6,484.73,36.0996,94.2446,58.1424,784.91,0.0689311,0,0,3,0.994848,0.98665,1.04509,0.993513,0.965132,1.01001,0.987223,0.964972,0.986203,diltiazem,127.5,20
4,38.2394,-88.0714,269.042,290.1,228.63,199.64,90.46,1083.73,481.12,35.3627,92.8628,57.4978,793.63,0.0709792,0,0,4,0.982776,0.963687,0.970274,1.02745,0.978316,1.03209,1.02756,0.975382,1.02719,diltiazem,127.5,20
5,38.4013,-88.0902,270.474,287.65,226.25,197.39,90.26,1089.79,481.89,34.0822,91.3635,57.2791,802.14,0.0718783,0,0,5,1.03866,0.968743,0.97292,1.04222,0.993322,1.02222,1.02611,1.02167,0.973734,diltiazem,127.5,20
6,38.4817,-88.0964,271.054,296.45,233.4,203.7,92.75,1095.67,487.58,33.9547,91.1812,57.2243,799.22,0.0701744,0,0,6,0.973688,0.975176,0.974108,0.998904,1.04321,1.01306,1.03227,1.03939,0.963177,diltiazem,127.5,20
7,38.2192,-88.0765,269.458,293.88,230.72,201.21,92.67,1091.4,484.36,34.2754,91.5221,57.2446,797.52,0.0712586,0,0,7,0.984353,0.953495,1.00142,1.00771,0.952361,0.985216,1.03531,0.981961,0.972573,diltiazem,127.5,20
8,38.4885,-88.0957,270.841,293.15,230.55,201.41,91.74,1085.12,483.14,35.3933,93.1393,57.7435,791.97,0.0693501,0,0,8,1.01389,1.00877,0.988507,1.03998,1.04529,0.98104,1.00541,1.04075,1.01129,diltiazem,127.5,20
9,38.4963,-88.0935,270.655,301.28,237.44,207.48,93.8,1078.62,485.09,37.3655,96.0456,58.6772,777.34,0.0673102,0,0,9,1.01083,1.01752,0.985172,1.01088,0.957194,0.977712,0.95749,1.03633,1.03248,diltiazem,127.5,20
10,38.4819,-88.0962,270.74,300.41,236.71,207.11,93.3,1092.56,488.7,34.9021,92.3561,57.4516,792.15,0.0670761,0,0,10,1.04744,1.03671,1.00692,1.02656,1.01438,0.957383,1.0286,1.04388,1.0015,diltiazem,127.5,20
11,38.1997,-88.0625,268.149,298.07,234.45,204.66,93.41,1086.17,485.4,35.58,93.8216,58.2391,788.1,0.0670017,0,0,11,0.999734,1.04267,0.9756,1.03061,0.960446,0.959836,0.978725,0.951318,0.955042,diltiazem,127.5,20
12,38.4282,-88.0886,270.349,287.4,226.02,197.08,90.32,1077.3,478.35,36.1208,94.4361,58.3126,789.9,0.0713948,0,0,12,1.02381,0.976382,0.958791,1.04814,0.956711,1.02357,0.965864,1.01815,1.00066,diltiazem,127.5,20
13,38.2891,-88.0861,270.156,298.93,235.87,205.95,92.98,1085.2,485.65,35.9301,93.8881,57.9554,786.27,0.0693462,0,0,13,1.01865,0.977833,1.03422,0.994956,0.950468,1.01642,0.996444,1.01424,1.00247,diltiazem,127.5,20
14,38.3065,-88.0842,270.057,288.19,226.42,197.47,90.72,1092.05,482.35,33.7207,90.7494,57.0265,803.86,0.0722695,0,0,14,1.03075,0.955669,0.99066,1.02885,1.02624,1.01555,1.04383,1.0041,0.970749,diltiazem,127.5,20
15,38.4003,-88.0844,270.024,295.33,232.88,203.28,92.05,1083.66,483.91,35.8729,93.9775,58.102,788.33,0.0692588,0,0,15,0.967041,0.992206,0.96035,1.01327,0.999814,1.02525,0.985053,1.00987,0.997721,diltiazem,127.5,20
16,38.4002,-88.0901,270.291,297.06,234.36,205.07,91.99,1086.56,485.53,35.6246,93.2917,57.6647,789.5,0.0675263,0,0,16,0.980933,1.03551,1.02435,1.03885,1.02176,0.97915,1.0186,1.02953,1.02682,diltiazem,127.5,20
17,38.2164,-88.0689,268.803,292.42,230.86,201.72,90.7,1084.13,482.5,35.5692,93.1543,57.5827,791.71,0.0695635,0,0,17,0.975087,0.989229,0.983212,1.0226,1.04271,1.0383,1.02573,0.972316,1.02942,diltiazem,127.5,20
18,38.5548,-88.0974,271.144,303.15,239.26,208.85,94.3,1088.13,488.98,35.88,94.1421,58.2594,784.98,0.0679436,0,0,18,1.02754,0.995301,0.953496,0.979427,0.986711,1.0189,0.973556,1.04535,0.979146,diltiazem,127.5,20
19,38.1228,-88.0657,268.368,299.17,236.7,206.71,92.46,1080.11,484.58,36.9004,95.4138,58.5107,780.94,0.0674879,0,0,19,0.988731,1.01524,1.02859,0.995752,1.02946,1.04598,0.969784,0.965667,1.0034,diltiazem,127.5,20
20,38.2095,-88.0721,268.937,296.41,235.16,205.85,90.56,1087.77,486.17,35.4858,93.1616,57.6734,791.36,0.066825,0,0,20,0.963064,1.04882,1.03119,1.03474,1.02833,1.04929,1.02087,0.986984,1.00852,diltiazem,127.5,20
21,38.1575,-88.0653,268.44,300.26,237.14,206.98,93.28,1092.51,488.13,34.8381,92.2312,57.3908,792.25,0.0696561,0,0,21,0.992863,0.950997,0.966825,0.967273,0.955106,1.04376,1.03602,0.957388,0.985727,diltiazem,127.5,20
22,38.1076,-88.0619,268.06,306.74,243.63,213.15,93.59,1080.68,488.48,37.7288,96.3633,58.632,773.94,0.0651475,0,0,22,0.981055,1.03302,1.03266,0.97651,0.977462,1.04777,0.975026,0.960767,1.03846,diltiazem,127.5,20
23,38.3818,-88.0884,270.382,301.93,236.77,206.49,95.44,1099.79,490.26,33.6373,90.6564,57.0169,797.86,0.069946,0,0,23,0.970209,0.957814,0.981959,0.968216,1.03496,0.960786,1.04909,1.01193,0.952645,diltiazem,127.5,20
24,38.2238,-88.0708,268.95,308.04,243.98,213.25,94.79,1095.26,493.12,35.2018,92.9866,57.7824,787.22,0.0657034,0,0,24,1.01776,1.02488,1.00289,0.96199,1.0303,1.02841,1.01352,0.977776,0.966506,diltiazem,127.5,20
25,38.2615,-88.0863,270.171,290.68,228.74,199.62,91.06,1084.5,481.54,35.1906,92.9036,57.7106,793.82,0.070906,0,0,25,1.03926,0.981943,1.04969,1.03606,0.974731,1.00629,1.00404,1.01342,0.988003,diltiazem,127.5,20
26,38.2731,-88.0777,269.378,299.91,236.41,206.71,93.2,1093.96,488.64,34.5798,91.9995,57.4174,794.05,0.0669795,0,0,26,0.996348,1.03865,1.01561,1.0198,1.03365,0.970867,1.03144,0.993396,0.975072,diltiazem,127.5,20
27,38.2397,-88.076,269.331,302.67,239.02,208.93,93.74,1088.39,488.29,35.7942,93.6074,57.8108,785.72,0.0673824,0,0,27,1.03727,1.00667,1.01949,0.990195,0.989892,1.0001,1.01271,0.989648,1.00705,diltiazem,127.5,20
28,38.191,-88.0769,269.418,299.93,235.47,205.32,94.61,1090.1,486.74,34.9866,92.8156,57.8266,790.17,0.0691314,0,0,28,1.04885,0.987615,1.03991,0.992344,0.981577,0.962324,0.998626,0.984138,0.950104,diltiazem,127.5,20
29,38.1868,-88.0712,268.956,290.38,227.81,198.72,91.66,1079.16,479.36,35.9869,93.9935,58.0041,788.78,0.0705328,0,0,29,0.977981,0.98371,1.01255,1.03719,1.00095,0.975173,0.992789,0.971822,1.0107,diltiazem,127.5,20
30,38.1567,-88.0731,269.094,289.03,228.21,199.4,89.63,1077.61,479.05,36.3467,94.2245,57.8753,788.58,0.0704745,0,0,30,1.0227,0.985651,1.04627,1.04376,0.983504,1.04061,1.0063,0.983894,1.04647,diltiazem,127.5,20
31,38.3483,-88.0867,270.255,301.71,236.61,206.12,95.59,1085.06,486.14,35.9808,94.338,58.3545,783.35,0.069374,0,0,31,1.0257,0.969963,0.995703,0.971907,1.00416,0.967561,0.966265,1.00815,0.965723,diltiazem,127.5,20
32,38.4489,-88.0883,270.354,307.99,242.99,212.1,95.89,1090.45,491.61,35.8939,94.2815,58.3848,782.46,0.0664802,0,0,32,1.00368,1.01144,0.962983,0.966268,0.964973,0.993873,0.968581,1.01903,0.958758,diltiazem,127.5,20
33,38.5699,-88.0983,271.037,308.25,243.3,212.82,95.43,1096.58,493.6,35.0046,92.5816,57.5745,788.33,0.0661597,0,0,33,1.00835,1.01906,0.959383,0.9811,0.969208,0.971896,1.02281,1.04859,0.991497,diltiazem,127.5,20
34,38.4011,-88.0904,270.37,309.34,243.67,212.9,96.44,1085.4,490.19,36.8933,95.2527,58.3566,776.06,0.0662449,0,0,34,1.00575,1.00956,1.02217,0.962329,1.02513,0.961824,0.980794,1.02646,1.0231,diltiazem,127.5,20
35,38.3079,-88.0847,269.945,300.95,237.15,207.48,93.47,1088.84,487.37,35.5459,92.9645,57.4163,787.89,0.0678518,0,0,35,0.950975,1.00501,1.02996,1.00682,1.01021,0.965656,1.03999,1.01271,1.03911,diltiazem,127.5,20
36,38.1284,-88.0661,268.516,305.32,242.27,212.06,93.26,1088.52,490.05,36.1736,94.0805,57.9045,783.2,0.0656176,0,0,36,0.972651,1.03438,1.04426,0.989826,0.967223,1.02945,1.01428,0.969426,1.01481,diltiazem,127.5,20
37,38.1601,-88.0641,268.405,294.16,231.52,202.09,92.07,1090.55,484.49,34.5408,91.7415,57.1985,796.39,0.0703723,0,0,37,1.0295,0.962398,0.963648,1.00596,0.984468,1.00809,1.0467,0.953762,0.996232,diltiazem,127.5,20
38,38.1675,-88.0648,268.419,290.77,227.99,198.91,91.86,1081.33,480,35.6546,93.4045,57.7476,790.56,0.0704372,0,0,38,0.983967,0.979258,0.984581,1.03241,1.02059,0.969029,1.01182,0.95492,1.01754,diltiazem,127.5,20
39,38.3083,-88.0791,269.675,291.95,229.17,199.71,92.24,1080.43,480.69,35.9178,94.1014,58.181,788.48,0.0709234,0,0,39,0.953572,0.966569,0.973413,1.01412,1.01201,1.00131,0.97704,0.990631,0.990683,diltiazem,127.5,20
40,38.466,-88.0947,270.766,294.82,231.56,202.09,92.73,1078.48,481.72,36.6164,95.0095,58.3903,783.66,0.0694405,0,0,40,1.00643,0.997429,0.996071,1.02552,1.0171,0.974002,0.967172,1.03593,1.0181,diltiazem,127.5,20
41,38.1086,-88.0684,268.739,289.51,227.77,198.82,90.69,1087.09,481.56,34.6439,92.0993,57.4532,797.58,0.0702835,0,0,41,0.986293,0.999692,1.04399,1.04766,0.994946,0.997161,1.02337,0.966624,0.976683,diltiazem,127.5,20
42,38.2629,-88.0666,268.48,301.66,237.17,207.21,94.45,1087.3,486.99,35.7832,93.5819,57.7963,785.64,0.0671284,0,0,42,0.960292,1.01248,0.95422,0.996498,1.04873,0.956886,1.01671,0.962307,1.01642,diltiazem,127.5,20
43,38.4611,-88.0931,270.485,306.88,242.21,212.02,94.86,1085.99,489.79,36.6869,94.8339,58.1443,779.11,0.0654187,0,0,43,1.04548,1.04144,1.01445,1.00115,0.976499,0.95506,0.99585,1.03769,1.04013,diltiazem,127.5,20
44,38.1931,-88.0686,268.724,306.95,242.81,212.32,94.63,1078.08,487.35,38.1039,96.9292,58.8224,771.13,0.0654971,0,0,44,1.02871,1.02767,1.02663,0.982016,0.954556,0.998778,0.962404,0.973844,1.04585,diltiazem,127.5,20
45,38.2846,-88.0718,268.966,308.39,243.37,212.54,95.85,1085.14,490.1,36.8558,95.6112,58.7525,776.75,0.064739,0,0,45,1.01152,1.04906,0.989099,0.972991,1.04779,0.983794,0.955893,0.978953,0.978301,diltiazem,127.5,20
46,38.2695,-88.0784,269.437,296.67,233.68,204.15,92.52,1077.54,482.52,37.0215,95.6907,58.6664,780.87,0.0671504,0,0,46,1.0412,1.04737,1.03564,1.04011,1.00167,0.972533,0.956272,0.996674,1.00511,diltiazem,127.5,20
47,38.483,-88.0966,270.777,315.83,249.31,218.05,97.78,1082.69,492.74,38.1446,97.0968,58.9491,766.86,0.0637105,0,0,47,1.00096,1.04347,1.03047,0.95174,1.01855,0.953754,0.951743,1.0478,1.04352,diltiazem,127.5,20
48,38.3375,-88.084,269.855,301.21,238.44,208.82,92.39,1089.49,488.55,35.6221,93.1991,57.5746,788.28,0.0662,0,0,48,0.961421,1.04459,1.02386,1.01773,1.04095,1.00412,1.03041,1.01668,1.03059,diltiazem,127.5,20
49,38.3569,-88.0818,269.725,293.47,232.31,203.2,90.27,1094.66,486.8,34.0248,91.2221,57.1948,801.19,0.0683267,0,0,49,1.01685,1.03035,0.979946,1.04507,0.995641,1.04154,1.04058,1.00759,0.971884,diltiazem,127.5,20
50,38.4513,-88.0931,270.802,287.66,226.41,197.44,90.22,1087.32,481.49,34.4833,92.1466,57.6608,799.66,0.071385,0,0,50,1.03679,0.984074,0.976216,1.04118,1.04903,1.03715,0.999339,1.03123,0.962398,diltiazem,127.5,20
51,38.4086,-88.0881,270.358,299.13,235.29,205.47,93.66,1092.86,487.54,34.6352,91.8327,57.1953,793.73,0.0701698,0,0,51,0.976124,0.952567,0.957704,0.987849,0.959236,0.98755,1.04484,1.01535,1.00625,diltiazem,127.5,20
52,38.2314,-88.0766,269.42,293.27,230.74,201.5,91.77,1082.59,481.79,35.7992,93.3285,57.5269,789.32,0.0707277,0,0,52,1.00127,0.95832,1.00797,1.00867,1.03705,1.00545,1.02953,0.988291,1.04849,diltiazem,127.5,20
53,38.3681,-88.08,269.692,299.95,236.87,206.75,93.2,1081.75,485.36,36.6897,95.0046,58.3122,781.8,0.0688265,0,0,53,0.966251,0.973456,0.951714,0.977035,1.01127,1.04424,0.979766,0.99889,1.02267,diltiazem,127.5,20
54,38.2248,-88.0655,268.39,300.85,238.06,207.99,92.86,1092.27,488.96,35.0287,92.6612,57.6301,791.42,0.0674944,0,0,54,1.04915,1.00474,0.952636,0.984849,1.02794,1.0464,1.02176,0.963153,0.980251,diltiazem,127.5,20
55,38.4013,-88.0951,270.862,296.2,233.75,204.33,91.87,1079.57,483.03,36.7251,94.8295,58.1017,783.37,0.0691924,0,0,55,0.964963,0.99355,1.04034,1.02039,0.982694,1.00997,0.991127,1.04291,1.04955,diltiazem,127.5,20
56,38.2813,-88.0784,269.599,307.26,242.28,211.35,95.91,1090.91,490.94,35.6771,93.8621,58.1823,783.65,0.0671615,0,0,56,1.01254,0.996538,1.0001,0.95259,1.02381,1.00241,0.982475,0.991761,0.957178,diltiazem,127.5,20
57,38.3473,-88.083,269.92,290.31,228.62,199.36,90.95,1079.99,480.24,35.9644,93.9769,58.0099,789.68,0.0715859,0,0,57,1.00769,0.951224,0.965818,1.01169,1.01568,1.04843,0.989325,1.0038,1.01504,diltiazem,127.5,20
