Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa,drug,cnet,dose
1,39.0482,-88.1729,154.197,684.14,508.62,409.75,274.39,870.62,270.56,267.277,346.58,79.2905,186.48,0.0271475,0,0,1,0.698716,1.01134,0.978925,1.35698,1.24229,1.36012,0.700452,1.40027,1.13236,bepridil,31.5,25
2,43.0388,-88.1893,295.685,945.54,659.01,425.89,519.65,1317.08,848.69,113.731,181.573,68.7754,371.54,0.0290368,0,0,2,1.32916,0.618259,0.680672,1.41947,0.736857,1.35337,0.981452,1.46718,1.27088,bepridil,31.5,25
4,37.6904,-88.1965,242.507,843.86,619.81,447.11,396.75,1112.59,427.62,165.835,242.811,76.9601,268.73,0.0219371,0,0,4,1.065,1.35064,1.43676,1.02166,0.886777,1.10254,0.63188,1.44478,0.960312,bepridil,31.5,25
5,37.3475,-88.1661,134.093,839.59,667.01,468.36,371.23,1060.17,635.38,92.4557,161.269,63.5459,220.58,0.013859,0,0,5,0.626144,0.84137,1.31771,1.06523,0.756123,1.44616,1.30788,1.36701,0.929413,bepridil,31.5,25
6,37.8282,-87.8703,268.208,870.37,664.26,465.1,405.27,1231.67,757.82,100.936,173.229,72.2807,361.3,0.0351497,0,0,6,1.3041,0.898694,0.95934,0.611217,0.627088,1.43325,0.746303,0.559261,0.548117,bepridil,31.5,25
9,39.212,-87.8926,135.362,908.1,612.73,434.67,473.43,1016.49,269.62,277.136,352.617,75.4595,108.39,0.00707083,0,0,9,0.668078,1.32809,1.00135,1.37704,1.17536,0.881394,1.00129,0.682827,1.2955,bepridil,31.5,25
10,32.3752,-87.8726,129.073,717.24,543.91,435.51,281.73,1001.8,450.19,137.929,212.275,74.3337,284.56,0.0296607,0,0,10,0.640383,1.42469,0.790927,1.38253,0.985211,1.07405,0.770907,0.580445,0.502509,bepridil,31.5,25
14,37.7302,-87.781,178.155,753.38,542.01,412.62,340.76,907.19,263.44,297.722,378.94,81.1996,153.81,0.0259349,0,0,14,0.874694,0.94465,0.934225,1.34028,1.07286,1.21154,0.825917,0.531405,1.13432,bepridil,31.5,25
20,28.2763,-19.3635,79.9968,1867.97,110.05,81.39,1786.58,1627.01,708.37,12.6075,135.575,120.738,-240.96,-0.0481399,1,0,20,0.939491,1.27055,0.596076,0.642641,0.978897,0.557006,1.3213,0.521269,1.16439,bepridil,31.5,25
22,37.7128,-88.1495,174.543,828.22,561.13,419.6,408.62,995.76,338.68,205.447,280.735,75.2731,167.54,0.0282552,0,0,22,0.78031,0.734109,1.45535,1.22921,1.16057,0.704971,0.828635,1.2789,1.15187,bepridil,31.5,25
24,40.4282,-87.7647,273.391,930.42,589.14,398.29,532.13,1166.62,672.78,130.723,201.532,70.7912,236.2,0.0210949,0,0,24,1.37105,1.49213,0.747794,1.47849,1.2575,0.59586,1.13521,0.501402,1.11469,bepridil,31.5,25
27,27.4462,-20.3438,80.0218,1489.63,672.09,95.64,1393.99,1809.95,1236.97,16.7552,125.344,108.557,320.32,-0.067859,1,0,27,1.25585,0.598904,1.31387,0.59768,0.713975,0.774301,1.35939,0.762138,1.27372,bepridil,31.5,25
28,28.6406,-18.5422,80.006,1451.59,124.6,92.34,1359.25,1788.71,1172.88,10.8005,114.917,104.077,337.12,-0.065688,1,0,28,1.13371,0.531424,0.696756,0.633101,0.514713,0.668328,1.21347,1.24446,1.23375,bepridil,31.5,25
29,37.5238,-88.0896,205.562,939.92,659.33,443.96,495.96,1113.65,307.61,232.402,312.63,80.2025,173.73,0.0269146,0,0,29,0.924752,0.572415,1.0307,0.923424,0.675227,0.946268,0.585204,1.04201,0.993049,bepridil,31.5,25
31,40.7249,-19.2161,191.965,1977.16,301.68,255.25,1721.91,593.11,2000,148.642,218.971,145.318,-1384.05,-0.109087,1,0,31,0.839924,1.19758,0.540567,0.845105,0.78175,0.638315,0.722195,1.33211,1.01411,bepridil,31.5,25
33,26.8571,-88.1657,80.2785,727.43,514.89,378.75,348.68,394.41,292.98,27.1787,145.131,64.8388,-333.02,0.0529722,0,0,33,0.549514,1.184,1.09956,0.579307,0.934161,0.728757,1.03587,1.2644,1.07355,bepridil,31.5,25
37,35.9883,-87.8366,233.558,776.66,557.4,421.41,355.25,960.92,296.78,260.161,344.645,84.4606,184.26,0.0335151,0,0,37,1.12935,0.8875,1.44939,1.45325,0.656871,0.961389,0.635251,0.576288,0.939036,bepridil,31.5,25
39,27.2645,-87.8632,80.0049,666.03,493.77,318.77,347.26,185.23,168.12,3.17229,138.135,67.9404,-480.8,0.078305,0,0,39,0.713196,0.904481,0.553781,0.566011,0.814421,1.17739,0.937396,0.567539,0.906994,bepridil,31.5,25
40,39.3046,-88.0455,255.022,828.23,515.62,385.36,442.87,987.14,331.85,228.318,307.153,78.8143,158.91,0.0342069,0,0,40,1.17429,0.704558,1.32276,1.19118,1.40784,0.658034,0.790856,0.971838,1.37901,bepridil,31.5,25
42,41.2658,-88.1735,164.863,863.39,544.54,400.31,463.08,947.09,254.81,250.086,330.528,75.0731,83.7,0.0157805,0,0,42,0.742768,0.674059,0.713808,0.799616,1.09805,1.0172,0.779429,1.3845,1.36293,bepridil,31.5,25
43,41.7815,-88.0335,314.469,1589.7,1344.37,1073.65,516.05,1923,1466.91,107.427,175.094,74.7503,333.3,-0.00046298,1,0,43,1.49368,0.957627,1.33864,0.953683,0.721374,1.43402,1.0162,0.985136,1.00321,bepridil,31.5,25
44,41.3513,-15.4231,206.608,1852.64,295.1,246.64,1606,2000,2000,108.035,171.94,123.637,147.36,-0.121752,1,0,44,0.94732,1.48203,0.738099,1.28761,0.761784,0.58177,1.24291,0.922959,1.24386,bepridil,31.5,25
48,29.421,-88.0567,79.9876,659.89,448.19,295.4,364.49,180.86,171.43,1.20018,115.399,61.5278,-479.03,0.0818501,0,0,48,0.604991,1.08159,1.13286,0.624544,0.86557,0.820148,1.30413,0.940669,0.778358,bepridil,31.5,25
49,42.6951,-88.07,292.326,1239.17,1012.9,908.79,330.38,1468.76,962.36,155.261,226.209,70.9409,229.59,-0.00173567,1,0,49,1.37622,1.29656,0.951004,0.907675,1.41294,1.19407,1.14687,1.13365,1.45076,bepridil,31.5,25
50,27.929,-87.8714,79.971,644.39,462.14,291.37,353.02,167.11,155.71,1.71184,129.699,65.2467,-477.28,0.0809222,0,0,50,1.14857,0.584343,0.689181,1.1136,0.704262,0.960976,1.17044,0.610107,1.08219,bepridil,31.5,25
51,39.4773,-87.9638,146.693,822.97,567.81,419.39,403.58,1002.68,326.11,212.685,287.799,75.0974,179.71,0.0131061,0,0,51,0.70162,1.44755,0.604588,1.11681,1.3096,1.00119,0.903256,0.788425,1.05556,bepridil,31.5,25
52,38.427,-88.0716,179.832,1372.75,1151.67,964.83,407.92,1636.99,1065.33,121.671,187.007,67.5153,264.24,-0.00286183,1,0,52,0.827536,0.97726,1.41491,0.876196,1.31226,1.11097,1.34316,1.09827,1.18682,bepridil,31.5,25
53,40.6683,-88.1426,198.293,746.72,546.87,427.11,319.61,919.62,250.04,311.744,393.117,81.3569,172.9,0.0176293,0,0,53,0.888628,1.1726,1.08794,1.35344,1.03533,1.49504,0.677542,1.32256,1.43156,bepridil,31.5,25
55,31.3683,-87.9725,117.054,983.31,707.72,504.41,478.9,1183.07,546.86,116.282,186.311,70.0174,199.76,0.0269867,0,0,55,0.573091,0.6289,0.967936,0.567626,0.871663,0.680532,0.845302,0.740433,0.527537,bepridil,31.5,25
56,27.2251,-21.0834,79.9779,1116.96,761.05,678.44,438.52,1963.52,1323.72,18.1602,126.755,108.537,846.56,-0.066567,1,0,56,0.998344,0.784505,0.566292,0.773854,0.556441,0.502434,1.18801,1.22403,1.09541,bepridil,31.5,25
57,35.9272,-87.8369,224.907,877.74,610.45,434.46,443.28,1083.93,374.54,198.838,282.164,83.3024,206.19,0.0254317,0,0,57,1.08093,1.38975,0.872894,0.749244,0.898956,0.903629,0.52438,0.539359,0.669498,bepridil,31.5,25
58,40.9557,-16.8283,151.451,2000,312.49,263.97,1736.03,593.02,958.85,151.447,218.663,134.537,-1406.98,-0.127704,1,0,58,0.70588,1.16657,0.652004,0.967149,0.668461,1.3904,0.976337,1.0302,1.22257,bepridil,31.5,25
59,35.1328,-88.1542,172.383,861.62,628.36,467.52,394.1,1068.54,373.33,184.539,262.812,78.2553,206.92,0.0281952,0,0,59,0.764302,0.775887,1.11102,1.1809,0.52598,0.839524,0.58191,1.23317,0.742455,bepridil,31.5,25
60,26.1741,-88.0933,79.9608,616.14,466,295.36,320.78,177.45,163.27,2.61913,129.027,65.4047,-438.69,0.0799361,0,0,60,0.674204,1.02816,0.828115,0.696087,0.878329,1.25779,1.06143,1.05864,1.21559,bepridil,31.5,25
64,42.5662,-88.1038,240.644,786.82,511.12,376.65,410.17,1034.29,596.81,111.865,179.591,65.9889,247.47,0.0316437,0,0,64,1.09438,0.794485,0.548548,1.39779,1.38659,0.796828,1.39338,1.16675,1.35082,bepridil,31.5,25
65,37.4424,-87.9546,219.665,898.69,689.39,452.83,445.86,1211.51,705.58,128.788,200.658,71.8521,312.82,0.0277726,0,0,65,1.0338,0.688069,0.836743,0.823337,0.777259,1.42242,0.88078,0.733529,0.868191,bepridil,31.5,25
67,42.3074,-21.9257,293.337,1824.18,259.39,214.38,1609.8,1665.66,1814.51,156.386,228.2,167.877,-158.52,-0.104476,1,0,67,1.40488,0.526133,0.676295,0.694201,1.11378,1.2074,0.922511,0.82256,1.19239,bepridil,31.5,25
68,37.8454,-88.1879,219.556,790.98,608.25,456.62,334.36,1110.33,500.91,137.563,210.82,73.2442,319.35,0.0276051,0,0,68,0.965582,0.889342,1.06151,1.38957,0.594989,1.31746,0.757656,1.39949,0.923061,bepridil,31.5,25
71,37.7947,-87.9908,129.634,895.31,624.26,449.96,445.35,1000.18,264.59,278.225,354.885,76.6423,104.87,0.0105057,0,0,71,0.627836,1.15888,1.38397,1.27081,1.006,0.830579,0.866953,0.841628,1.16022,bepridil,31.5,25
72,35.8499,-88.0406,97.6896,768.24,589.14,446.43,321.81,978.45,344.01,189.098,260.24,71.13,210.21,0.0197134,0,0,72,0.503281,0.922562,1.47813,0.973099,1.26185,1.34755,1.068,0.966409,0.947625,bepridil,31.5,25
74,39.2088,-88.0236,196.204,836.59,519.87,384.23,452.36,922.79,263.72,264.637,342.54,76.184,86.2,0.0290245,0,0,74,0.90717,0.750623,1.47323,0.866747,1.44579,0.806922,0.921863,0.935355,1.39523,bepridil,31.5,25
75,42.4227,-88.1678,283.873,814.21,559.05,399.65,414.56,1152.74,685.17,120.107,188.704,68.5838,338.53,0.0244136,0,0,75,1.28279,1.21155,0.931139,1.32387,1.48167,1.15726,1.10615,1.41389,1.44653,bepridil,31.5,25
79,31.8735,-14.7193,79.9972,1798.37,106.97,76.43,1721.94,1133.54,682.02,5.63913,118.367,110.618,-664.83,-0.0628279,1,0,79,1.06072,0.571216,1.00719,0.709194,0.605073,1.47904,1.41872,1.13247,1.25721,bepridil,31.5,25
80,22.3031,-88.1903,79.9408,555.41,424.81,311.91,243.5,241.84,206.72,9.4476,130.421,64.4616,-313.57,0.0772469,0,0,80,0.86005,1.10285,0.510134,0.705382,0.963019,1.24648,1.1822,1.45642,1.30036,bepridil,31.5,25
82,37.1873,-87.9287,234.773,669.73,466.69,368.82,300.91,910.22,354.76,211.749,296.645,84.8754,240.49,0.0413619,0,0,82,1.10601,1.31209,0.825787,1.36949,1.36911,0.98818,0.546234,0.692542,0.75495,bepridil,31.5,25
83,26.5724,-21.8235,79.9977,1679.68,821.75,767.85,911.83,2000,1399.97,21.923,135.298,116.097,320.32,-0.0745513,1,0,83,1.15244,0.74375,1.11252,0.961454,0.562099,0.688221,1.23878,0.792966,1.12145,bepridil,31.5,25
84,29.4824,-20.589,80.0034,2000,726.69,639.45,1360.55,1922.13,1807.42,15.0451,127.675,108.496,-77.87,-0.0530951,1,0,84,0.582624,0.51337,1.2606,0.58474,0.949424,0.85385,1.43247,1.37475,1.00793,bepridil,31.5,25
85,41.7759,-88.1317,181.371,1042.74,687.59,433.05,609.69,1298.02,422.31,159.117,230.445,71.3335,255.28,0.00489165,0,0,85,0.819538,1.41684,0.557905,0.947885,1.12879,1.37881,0.892716,1.23513,1.20659,bepridil,31.5,25
87,36.4422,-12.1509,133.275,968.22,318.08,268.42,699.8,671.34,638.45,83.341,143.201,109.81,-296.88,-0.137846,1,0,87,0.637328,1.12478,1.16767,0.646771,0.64519,1.16263,1.42513,0.899291,0.860695,bepridil,31.5,25
90,38.0139,-88.0889,204.391,866.11,642.35,469.47,396.64,1202.59,718.67,102.058,172.627,70.5579,336.48,0.0171009,0,0,90,0.92098,1.48888,0.524222,1.03661,0.749197,1.03976,0.7872,1.00938,0.657217,bepridil,31.5,25
91,28.9448,-88.1014,80.0036,1349.12,1043.52,823.74,525.38,787.35,721.98,26.8389,161.614,66.2398,-561.77,0.0512576,1,0,91,1.01725,0.641493,0.811559,0.53389,1.43659,0.525324,1.1647,1.05129,1.44199,bepridil,31.5,25
92,41.5925,-88.1171,139.191,1218.38,1023.94,907.24,311.14,1415.79,834.7,174.639,241.995,67.3483,197.41,-0.0203317,1,0,92,0.660177,1.44311,1.01261,0.855715,1.48739,1.47129,1.45002,1.34922,1.49697,bepridil,31.5,25
93,29.3427,-18.9682,79.9918,1581.64,124.18,91.91,1489.73,1795.21,784.27,11.2708,127.634,112.533,213.57,-0.0549198,1,0,93,0.796213,0.670936,0.888638,0.828865,0.653642,0.569988,1.20593,1.08953,0.9684,bepridil,31.5,25
94,38.1956,-87.9597,117.637,1405.43,1224.98,1080.37,325.06,1639.73,1044.26,147.23,212.688,68.3468,234.3,-0.0167796,1,0,94,0.589233,1.45364,1.23322,1.49962,0.953672,1.29103,1.49588,0.853225,1.12562,bepridil,31.5,25
98,31.5862,-88.1052,105.528,724.96,519.21,420,304.96,899.28,324.98,203.404,283.25,79.8336,174.32,0.0314863,0,0,98,0.515355,1.37149,1.28372,1.34976,1.23567,0.723209,0.561925,1.06169,0.516209,bepridil,31.5,25
99,25.0817,-88.0585,80.0204,603.09,458.46,323.74,279.35,248.05,218.4,8.21299,132.092,64.0137,-355.04,0.0741321,0,0,99,0.679416,0.830785,1.04126,1.04566,0.998817,1.12841,1.33357,1.0114,1.32894,bepridil,31.5,25
102,38.7098,-87.9522,268.279,755.63,548.79,419.26,336.37,1062.37,552.92,153.216,235.138,81.9017,306.74,0.0341457,0,0,102,1.27052,1.37834,0.871271,1.27755,0.614773,1.14797,0.506448,0.702154,0.602509,bepridil,31.5,25
104,41.1957,-17.7771,251.478,1809.17,280.47,235.74,1573.43,1958.34,1943.98,111.769,176.254,126.486,149.17,-0.103675,1,0,104,1.12627,1.0949,1.04641,0.853186,1.24777,0.836153,1.27744,1.43363,1.37463,bepridil,31.5,25
105,24.7034,-21.359,79.9913,1577.66,753.53,705.82,871.84,1927.82,1315.11,24.0109,138.194,114.144,350.16,-0.0674681,1,0,105,0.991271,0.834075,0.624196,1.03307,0.537666,0.777966,1.1304,1.35679,1.34201,bepridil,31.5,25
106,42.5596,-87.8965,289.777,988.66,498.17,366.01,622.65,1127.43,355.42,216.929,295.291,78.3236,138.77,0.0285975,0,0,106,1.41332,0.793247,0.704233,1.08964,1.45539,0.592425,0.7994,0.660343,1.42329,bepridil,31.5,25
107,24.0556,-88.1759,79.9433,707.43,545,310.49,396.94,189.57,168.81,5.16695,133.487,66.9259,-517.86,0.0817509,0,0,107,1.481,0.954173,0.742953,0.55713,0.810286,1.14347,0.838236,1.32211,1.29318,bepridil,31.5,25
108,39.3217,-87.9157,248.122,833.33,614.73,421.07,412.26,1159.33,677.67,122.379,191.642,69.2485,326,0.0205029,0,0,108,1.18957,1.46916,1.02358,1.17721,1.28298,1.28542,1.15663,0.72406,1.10261,bepridil,31.5,25
109,40.4817,-87.8523,299.39,795.21,550.25,396.45,398.76,1065.73,421.78,175.196,252.158,76.9389,270.52,0.0361238,0,0,109,1.48651,0.762188,1.47196,1.23847,0.957291,1.1719,0.866485,0.620157,1.14495,bepridil,31.5,25
110,43.5582,-88.131,295.837,1612.91,1348.03,1257.6,355.31,1825.76,1333.08,154.985,228.877,80.1656,212.85,-0.0322895,1,0,110,1.34455,1.30215,0.706253,1.40551,1.01336,0.653893,0.763957,1.25752,1.36685,bepridil,31.5,25
111,36.3107,-87.9315,223.245,788.67,566.29,420.19,368.48,1044.06,425.12,163.167,239.181,75.9969,255.39,0.0309975,0,0,111,1.05269,1.09308,1.23614,1.16353,1.0521,0.972961,0.806263,0.71243,0.89292,bepridil,31.5,25
112,40.607,-88.1205,277.18,883.42,582.44,410.42,473,1173.35,693.13,128.928,205.832,76.8878,289.93,0.0330194,0,0,112,1.24881,1.11978,0.658592,0.575272,1.0573,0.919553,0.557098,1.10098,0.731307,bepridil,31.5,25
113,26.173,-88.1908,79.9738,717.52,461.46,295.86,421.66,191.84,176.76,3.03924,128.744,65.2311,-525.68,0.080545,0,0,113,1.20188,0.748597,1.37346,0.712411,1.03276,0.538656,1.0261,1.39048,1.06637,bepridil,31.5,25
114,37.1123,-87.8817,133.755,930.03,725.33,457.12,472.91,1216.05,529.09,122.6,189.284,66.6687,286.02,0.00895113,0,0,114,0.666387,1.43584,0.92331,0.820566,1.25411,1.41565,1.29712,0.655386,0.900673,bepridil,31.5,25
115,37.8745,-88.0148,134.928,794.55,563.4,421.49,373.06,970.04,326.08,210.796,283.761,72.9505,175.49,0.0225761,0,0,115,0.647302,0.81535,1.26345,1.19982,1.33063,0.970908,1.0489,0.916105,1.17068,bepridil,31.5,25
116,22.5351,-88.164,79.929,640,423.88,284.19,355.81,205.45,180.02,7.42517,133.282,65.8748,-434.55,0.0803406,0,0,116,0.953905,0.818216,0.760843,0.638049,1.07016,0.643059,1.05153,1.27063,1.24676,bepridil,31.5,25
117,28.2142,-20.7766,79.9967,1714.74,727.28,100.23,1614.51,1432.69,823.48,15.122,144.166,126.293,-282.05,-0.060684,1,0,117,0.59492,1.12987,0.579275,0.762005,0.580541,1.12617,0.992575,0.752092,1.0179,bepridil,31.5,25
119,43.2848,-88.0166,309.521,907.75,574.1,402.45,505.3,1200.99,734.29,120.367,192.261,71.8779,293.24,0.0285425,0,0,119,1.46718,0.962029,0.574324,1.33559,0.916688,0.744871,0.883917,0.880213,1.09352,bepridil,31.5,25
121,24.3207,-87.9957,79.9598,534.61,403.24,295.21,239.4,220.14,196.41,6.09513,127.428,63.6379,-314.47,0.0780342,0,0,121,0.651959,0.868557,0.7814,1.02344,0.993984,1.25476,1.37556,0.861518,1.17795,bepridil,31.5,25
122,26.5981,-21.9547,80.0091,1952.57,1804.24,1759.96,192.61,1895.33,1831.49,24.4156,159.191,126.512,-57.24,-0.0639613,1,0,122,0.786012,1.08826,0.73314,0.995008,0.967399,0.942873,1.2321,0.720113,1.42024,bepridil,31.5,25
123,35.3245,-88.0653,100.099,703,540.94,429.56,273.44,951.96,371.41,171.978,245.299,73.3101,248.96,0.0250698,0,0,123,0.509155,1.13356,0.769519,1.07796,1.22359,1.41056,0.840488,0.973946,0.697793,bepridil,31.5,25
124,40.3006,-87.9631,295.723,950.45,695.09,429.79,520.66,1288.58,821.73,108.928,178.715,69.7696,338.13,0.0277497,0,0,124,1.42503,1.07741,1.29379,0.670721,1.08363,1.33666,0.957738,0.771983,0.920726,bepridil,31.5,25
125,37.0336,-17.7317,106.876,1976.49,323.89,274.92,1701.57,1755.56,404.37,164.293,231.278,134.834,-220.93,-0.127431,1,0,125,0.552165,1.11017,1.13656,1.14296,0.574439,1.02809,1.07223,0.633869,1.03563,bepridil,31.5,25
127,40.3194,-88.0792,275.663,910.36,599.81,411.48,498.88,1170.15,665.21,141.482,215.914,74.4121,259.79,0.0352406,0,0,127,1.26128,0.563509,0.946646,1.05719,0.857833,0.791352,0.751622,1.02702,1.02591,bepridil,31.5,25
131,28.297,-18.832,79.9959,1860.54,117.7,87.92,1772.62,1583.69,697.24,11.8721,138.362,124.055,-276.85,-0.0471455,1,0,131,0.689537,1.148,0.87981,0.839392,0.800376,0.55208,1.17465,0.954945,1.28239,bepridil,31.5,25
132,40.3355,-88.0393,285.511,872.2,623.84,440.42,431.78,1204.56,737.19,116.156,191.27,75.0978,332.36,0.0329934,0,0,132,1.3257,0.927848,0.763793,0.880849,0.583705,1.11347,0.624711,0.870715,0.674783,bepridil,31.5,25
134,30.2044,-16.9095,80,1769.17,110.54,81,1688.17,1136.3,672.14,8.66612,129.313,117.801,-632.87,-0.054003,1,0,134,1.07448,0.54534,1.37207,1.18517,0.620091,0.62427,1.40078,0.858021,1.40861,bepridil,31.5,25
135,32.8625,-87.8043,105.868,748.66,566.29,438.07,310.59,885.17,257.36,291.789,374.3,82.4953,136.51,0.024944,0,0,135,0.557162,1.27293,1.21399,0.781322,1.23333,1.28105,0.655486,0.514932,0.663275,bepridil,31.5,25
138,22.1401,-88.1076,79.9578,652.18,521.94,353.3,298.88,251.34,207.37,16.3826,153.057,69.445,-400.84,0.0697595,0,0,138,0.93605,0.918763,1.36544,1.13496,0.55504,1.23759,0.817799,1.10851,1.47395,bepridil,31.5,25
139,40.4393,-14.888,275.371,1395.33,289.63,241.72,1153.61,611.29,613.14,95.1224,159.316,123.84,-784.04,-0.107684,1,0,139,1.25071,1.30613,0.920836,0.682607,0.853358,0.673418,1.09836,1.07315,1.04837,bepridil,31.5,25
141,40.9905,-88.1701,250.06,775.22,564.75,419.6,355.62,1058.34,404.43,179.991,255.358,75.3519,283.12,0.0183209,0,0,141,1.11633,1.39649,1.12343,1.30011,1.11928,1.46078,0.800316,1.42354,1.34901,bepridil,31.5,25
142,39.0966,-88.1928,199.736,898.19,586.28,426.54,471.65,1038.1,296.13,239.633,318.025,78.3749,139.91,0.0153785,0,0,142,0.880009,1.37505,1.48796,1.2101,1.14723,0.664456,0.685315,1.40984,1.22924,bepridil,31.5,25
143,41.4313,-88.1101,283.701,1464.94,1073.75,960.89,504.05,1530.73,843.63,270.554,349.506,80.9555,65.79,0.00847365,1,0,143,1.29324,0.536644,1.27929,1.08407,1.19099,0.513335,0.727807,1.14934,1.46912,bepridil,31.5,25
147,27.0857,-20.0311,79.9996,1413.4,129.96,99.7,1313.7,1633.22,685.84,13.8954,145.593,131.62,219.82,-0.0572003,1,0,147,1.38748,1.11314,0.773504,0.803255,0.541136,0.633143,0.716006,1.37929,1.49008,bepridil,31.5,25
148,37.7948,-87.9984,218.425,783.17,575.73,430.21,352.96,1005.61,315.79,236.613,320.971,84.3344,222.44,0.033532,0,0,148,1.0092,0.66328,0.590182,1.1473,0.510271,1.27771,0.514997,0.80077,0.835951,bepridil,31.5,25
150,40.0376,-87.8335,287.174,1024.23,750.67,408.23,616,1286.7,852.69,110.667,179.261,66.365,262.47,0.0224972,0,0,150,1.43577,1.17019,1.30884,1.21141,1.07837,1.32324,1.372,0.625701,1.19966,bepridil,31.5,25
151,38.2619,-88.1058,232.166,813.99,581.78,420.87,393.12,1118.53,621.03,124.92,195.976,71.0438,304.54,0.0251863,0,0,151,1.04699,1.38849,1.2098,0.942748,1.36499,1.01364,0.910055,1.12394,0.974022,bepridil,31.5,25
153,28.4439,-18.3633,80.0027,1439.1,122.48,91.22,1347.88,1729.8,721.91,10.2179,121.664,111.396,290.7,-0.0647749,1,0,153,0.893716,0.719265,0.571562,0.532812,0.517624,1.11846,1.04323,1.04567,1.35584,bepridil,31.5,25
157,38.8056,-88.1644,216.337,744.74,569.48,437.83,306.91,1039.11,420.16,167.241,242.733,75.4775,294.37,0.0256291,0,0,157,0.961107,1.04068,1.03395,1.48505,0.727891,1.45104,0.744054,1.33651,1.0391,bepridil,31.5,25
161,39.9839,-88.0832,238.904,628.66,455.44,368.31,260.35,848.09,281.97,274.889,359.629,84.7218,219.43,0.0439845,0,0,161,1.08492,0.602824,0.663748,1.32058,1.3265,1.44281,0.601438,1.08297,1.20039,bepridil,31.5,25
166,39.6431,-21.1256,105.458,1746.89,322.35,272.45,1474.44,1909.99,303.35,214.373,283.92,140.499,163.1,-0.109893,1,0,166,0.520278,0.996576,0.502005,1.25185,0.709118,0.576515,0.94626,1.03584,1.07013,bepridil,31.5,25
170,22.7663,-88.2125,79.9498,636.72,456.16,286.59,350.13,188.74,164.84,8.94417,163.211,73.7515,-447.98,0.0793671,0,0,170,0.977206,0.551195,0.99076,0.523392,1.16938,0.907522,0.671773,1.48255,1.32098,bepridil,31.5,25
173,39.2908,-88.1584,261.87,802.97,596.72,444.54,358.43,1162.56,690.53,107.128,177.979,70.8403,359.59,0.0251506,0,0,173,1.16717,1.35898,0.904737,1.28047,0.829542,1.13811,0.813156,1.27565,0.847955,bepridil,31.5,25
175,31.6405,-87.8898,79.9983,727.95,472.56,278.72,449.23,130.89,125.56,0.361124,118.018,62.1519,-597.06,0.083133,0,0,175,1.02439,0.7301,0.996034,0.506384,0.797088,0.765692,1.24536,0.616027,0.819406,bepridil,31.5,25
176,42.5523,-88.1586,306.064,736,501.39,379.77,356.23,1044.53,523.14,157.238,233.479,76.2253,308.53,0.039837,0,0,176,1.39144,0.824571,1.10549,0.986795,1.34121,1.26172,0.738188,1.33938,1.22111,bepridil,31.5,25
180,39.8309,-88.1556,171.014,733.76,558.61,429.76,304,1060.86,495.87,132.401,202.455,70.0426,327.1,0.0182139,0,0,180,0.772581,1.41079,0.719212,1.32985,1.13655,1.49296,0.970538,1.31536,0.994591,bepridil,31.5,25
1,39.5394,-88.1513,188.636,378.65,304.65,278.4,100.25,659.29,244.76,343.431,426.89,83.4537,280.64,0.0584272,0,0,1,0.698716,1.01134,0.978925,1.35698,1.24229,1.36012,0.700452,1.40027,1.13236,bepridil,31.5,2
2,46.3012,-88.1644,346.823,367.65,288.74,261.14,106.51,833.88,394.24,148.782,222.794,74.002,466.23,0.0694377,0,0,2,1.32916,0.618259,0.680672,1.41947,0.736857,1.35337,0.981452,1.46718,1.27088,bepridil,31.5,2
4,41.1283,-88.1688,287.129,441.94,340.95,303.53,138.41,754.7,316.61,245.804,330.659,84.8428,312.76,0.053575,0,0,4,1.065,1.35064,1.43676,1.02166,0.886777,1.10254,0.63188,1.44478,0.960312,bepridil,31.5,2
5,38.0692,-88.1468,166.864,443.44,360.52,326.22,117.22,872.67,420.63,132.937,200.359,67.4155,429.23,0.0507814,0,0,5,0.626144,0.84137,1.31771,1.06523,0.756123,1.44616,1.30788,1.36701,0.929413,bepridil,31.5,2
6,41.4552,-87.835,315.001,497.12,374.7,316.51,180.61,916.32,465.95,132.412,210.119,77.6966,419.2,0.065892,0,0,6,1.3041,0.898694,0.95934,0.611217,0.627088,1.43325,0.746303,0.559261,0.548117,bepridil,31.5,2
9,39.6533,-87.8661,167.029,412.16,320.52,291.64,120.52,642.92,238.26,381.044,461.925,80.8754,230.76,0.0448082,0,0,9,0.668078,1.32809,1.00135,1.37704,1.17536,0.881394,1.00129,0.682827,1.2955,bepridil,31.5,2
10,33.8574,-87.8455,159.254,361.19,282.06,253.65,107.54,787.63,342.77,169.928,247.531,77.5951,426.44,0.0674253,0,0,10,0.640383,1.42469,0.790927,1.38253,0.985211,1.07405,0.770907,0.580445,0.502509,bepridil,31.5,2
14,38.2284,-87.7458,214.295,376.64,296.43,268.82,107.82,634.42,235.95,391.356,477.858,86.496,257.78,0.0614314,0,0,14,0.874694,0.94465,0.934225,1.34028,1.07286,1.21154,0.825917,0.531405,1.13432,bepridil,31.5,2
