Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa,drug,cnet,dose
1,41.3127,-87.9238,258.958,695.97,525.99,404.74,291.23,1004.52,406.39,183.377,260.667,77.2729,308.55,0.00700092,0,0,1,1.21821,1.05393,0.913886,1.26756,0.804844,1.12234,0.859248,0.779526,1.19456,bepridil,31.5,25
2,40.2232,-88.094,272.456,778.7,591.42,429.55,349.15,1158.06,691.21,111.265,181.832,70.5567,379.36,0.0186867,0,0,2,0.859505,0.727026,1.15043,0.73177,0.718409,0.952398,0.904114,1.11711,0.950956,bepridil,31.5,25
3,42.3451,-88.0552,267.502,755.29,585.86,429.08,326.21,1158.21,697.01,108.757,176.62,67.8531,402.92,-0.00101893,0,0,3,0.903501,1.14288,1.01853,1.06731,0.850393,1.20389,1.18201,1.09788,1.2021,bepridil,31.5,25
4,40.5291,-87.9912,264.726,758.66,558.32,413.88,344.78,1105.97,633.9,125.496,196.9,71.3916,347.31,0.00912282,0,0,4,1.19113,0.995855,1.07684,1.10206,0.845227,0.783558,0.998123,0.881293,1.06624,bepridil,31.5,25
5,40.4971,-88.0487,267.914,685.66,535.61,412.36,273.3,1113.36,644.62,99.9348,169.444,69.4993,427.7,0.0259579,0,0,5,0.972621,0.706249,0.740344,0.837409,0.775485,1.21172,0.955822,0.979173,0.852712,bepridil,31.5,25
6,41.6225,-88.1024,272.828,727.63,545.21,409.61,318.02,1099.91,633.57,126.679,199.287,72.5965,372.28,0.0121957,0,0,6,1.04912,0.935367,0.932392,0.826492,0.870958,1.05086,0.855765,1.17963,1.07136,bepridil,31.5,25
7,41.9502,-88.0793,269.139,681.4,527.32,404.69,276.71,1086.98,623.98,112.914,181.289,68.3652,405.58,0.00201615,0,0,7,1.25201,1.28119,1.28974,0.989252,1.1515,1.27113,1.17199,1.19947,1.22878,bepridil,31.5,25
9,41.4323,-88.0815,270.858,777.57,601.03,443.73,333.84,1194.03,723.7,90.8236,156.319,65.4872,416.46,0.00488788,0,0,9,0.90843,0.987517,0.971598,1.27178,0.701533,0.89146,1.25293,1.12247,1.04307,bepridil,31.5,25
11,39.9659,-88.0408,267.813,631.25,473.81,377.64,253.61,1000.16,532.87,134.895,209.856,74.948,368.91,0.0195505,0,0,11,1.22666,1.09492,1.18313,1.22316,1.12346,0.948665,0.800262,0.999726,0.921689,bepridil,31.5,25
12,41.4411,-88.004,264.303,711.35,544.62,416.82,294.53,1087.9,620.39,129.992,204.498,74.4918,376.55,0.00269464,0,0,12,0.822745,1.23737,0.825505,0.874135,0.855546,1.18036,0.792722,0.911366,0.905793,bepridil,31.5,25
13,40.6307,-88.0982,273.239,712.7,524.3,396.21,316.49,1109.63,638.78,100.373,168.396,68.0141,396.93,0.026898,0,0,13,0.852197,0.700357,0.993485,0.760492,1.01555,0.845803,1.06606,1.1433,1.00276,bepridil,31.5,25
14,41.5366,-88.1377,275.941,637.91,484.93,384.12,253.79,1045.44,582.8,116.805,189.903,73.0862,407.53,0.0294093,0,0,14,1.18362,0.745544,0.747382,1.02417,0.892671,1.1152,0.777852,1.25763,0.909594,bepridil,31.5,25
15,42.0868,-87.9052,256.615,863.94,643.2,421.23,442.71,1213.78,746.8,130.888,200.885,69.9792,349.84,-0.00475715,0,0,15,0.928393,1.157,0.903719,0.895163,0.88146,1.13148,1.14593,0.762409,1.24626,bepridil,31.5,25
17,42.2904,-88.0064,265.009,802.43,541.84,387.73,414.7,1117,625.92,138.149,209.622,71.46,314.57,0.00327907,0,0,17,1.13743,1.13304,0.975475,0.851956,1.18714,0.72172,1.04151,0.93413,1.28637,bepridil,31.5,25
18,39.6735,-88.0488,268.449,707.25,538.25,407.37,299.88,1099.31,630.77,107.031,175.528,68.4874,392.06,0.0222869,0,0,18,1.21351,0.790437,1.29546,0.870834,0.960256,0.960004,1.10432,1.02463,1.02277,bepridil,31.5,25
19,41.5631,-87.9802,263.997,664.45,479.29,372.3,292.15,1028.57,563.18,125.049,195.913,70.8518,364.12,0.027026,0,0,19,1.26944,0.71068,0.723918,1.1225,1.0785,0.839498,1.07798,0.862981,1.14851,bepridil,31.5,25
20,40.0424,-87.9337,260.204,694.39,505.8,387.87,306.52,1097.92,622.58,94.7832,162.726,67.9339,403.53,0.016784,0,0,20,1.26505,1.10567,0.817375,0.783092,1.23962,0.805455,1.11308,0.752444,0.81826,bepridil,31.5,25
21,39.4754,-87.9612,261.254,721.22,561.44,426.84,294.38,1093.69,624.11,124.256,196.208,71.94,372.47,0.00833188,0,0,21,0.921505,1.06391,1.21224,1.07186,0.780669,1.06777,0.965775,0.82739,0.961391,bepridil,31.5,25
22,41.3925,-88.0571,268.326,594.65,459.79,370.75,223.9,1018.83,556.78,115.831,189.061,73.2183,424.18,0.0224205,0,0,22,0.716341,1.06807,0.703671,1.14696,1.14425,1.29532,0.81121,1.03778,0.85743,bepridil,31.5,25
24,41.3382,-87.9111,258.394,821.56,594.04,403.82,417.74,1166.1,693.75,125.462,195.7,70.2226,344.54,0.0127199,0,0,24,1.29532,0.817529,0.784918,0.70732,0.933627,0.944758,1.09673,0.735763,1.14416,bepridil,31.5,25
25,41.6539,-88.0842,269.983,668.75,514.52,398.93,269.82,1089.08,623.2,106.105,175.489,69.3739,420.33,0.00974427,0,0,25,1.2427,1.17211,0.997716,0.805043,1.13113,1.24015,1.01595,1.15684,1.01538,bepridil,31.5,25
26,41.519,-87.9009,258.116,964.9,665.88,414.83,550.07,1264.56,767.72,142.351,214.551,72.1751,299.66,0.00213186,0,0,26,1.23639,0.91462,0.798116,0.816288,0.792247,0.787773,0.963238,0.707834,1.16415,bepridil,31.5,25
27,41.3554,-88.0768,270.046,780.49,593.76,428.56,351.93,1163.67,699.31,111.345,180.085,68.7306,383.18,-0.00151314,0,0,27,1.14452,1.19292,1.293,0.91499,0.910605,0.998969,1.09078,1.14034,1.13923,bepridil,31.5,25
28,39.1525,-87.9712,263.351,752.45,573.01,424.15,328.3,1163.97,685.58,87.6032,153.411,65.7999,411.52,0.0191613,0,0,28,1.08215,0.85268,1.00467,0.71747,0.914475,0.886925,1.21371,0.817162,0.825968,bepridil,31.5,25
30,41.0918,-87.992,264.931,683.55,491.65,377.7,305.85,1039.19,570.75,126.983,198.397,71.4021,355.64,0.0244941,0,0,30,1.097,0.767484,0.844748,1.01332,1.0797,0.816959,1.02856,0.884865,1.11905,bepridil,31.5,25
32,39.4136,-88.0121,264.962,670.77,523.3,407.21,263.56,1066.23,600.08,116.28,187.337,71.0454,395.46,0.0179272,0,0,32,0.789063,0.966402,1.26303,0.970787,0.938576,1.15059,0.974893,0.936304,0.941136,bepridil,31.5,25
33,42.0223,-88.0389,266.865,667.16,510.19,402.44,264.72,969.21,371.91,205.736,285.75,79.9969,302.05,0.00264773,0,0,33,0.750712,1.20696,1.03387,1.2762,0.861783,1.27134,0.716745,1.05283,1.23934,bepridil,31.5,25
35,39.9138,-87.8876,256.282,721.79,534.47,394.7,327.09,1013.98,394.12,187.955,264.906,76.9341,292.19,0.0126465,0,0,35,1.20112,0.970467,1.24295,0.734576,1.04501,1.10247,0.893425,0.720147,1.20447,bepridil,31.5,25
36,41.8339,-88.0972,271.276,644.12,505.23,404.09,240.03,1090.85,621.38,97.795,166.967,69.1623,446.73,0.0129854,0,0,36,1.16262,1.11148,0.767137,1.28512,0.90081,1.24414,0.970821,1.165,0.900677,bepridil,31.5,25
37,42.7118,-88.1057,272.858,749.73,542.63,409.78,339.95,1135.92,668.69,102.929,170.837,67.899,386.19,0.000843311,0,0,37,0.739248,1.21866,0.920536,1.22788,0.97928,0.724012,1.11896,1.19254,1.12618,bepridil,31.5,25
38,41.5846,-88.1127,273.878,757.65,576.49,432.45,325.2,1176.76,704.43,90.4985,156.736,66.2296,419.11,0.0054733,0,0,38,0.729709,1.05851,0.961845,1.10564,0.811333,0.875033,1.15353,1.21064,0.993575,bepridil,31.5,25
39,42.7044,-88.1477,276.94,796.87,571.43,423.02,373.85,1195.21,723.29,93.2022,162.317,69.1066,398.34,-0.00182416,0,0,39,1.06294,1.27003,0.752569,0.712422,0.923522,0.746652,0.888847,1.28624,0.862813,bepridil,31.5,25
40,40.1747,-87.9373,258.961,674.88,527.12,405.47,269.41,1068.77,604.4,114.891,183.245,68.3443,393.89,0.0105469,0,0,40,0.856686,1.09947,1.25831,1.19708,1.03643,1.17594,1.27196,0.823172,1.1284,bepridil,31.5,25
41,40.444,-88.0962,273.025,652.23,469.6,370.71,281.52,1035.48,568.2,112.729,183.789,71.05,383.25,0.0267011,0,0,41,0.871109,0.902345,1.10156,1.007,1.23715,0.751594,0.923052,1.13444,0.956678,bepridil,31.5,25
43,39.6546,-87.9476,260.643,740.89,558.2,415.62,325.27,1138.7,665.03,94.5098,160.794,66.2756,397.81,0.0129317,0,0,43,1.02679,1.01342,1.05075,0.926255,0.993944,0.839068,1.26881,0.794397,0.927704,bepridil,31.5,25
44,42.6722,-88.0767,270.231,720.56,531.05,404.55,316.01,1095.35,630.26,122.642,194.269,71.6157,374.79,0.00229248,0,0,44,0.965571,1.20915,0.856729,1.06389,0.967914,0.95513,0.935377,1.12134,1.10942,bepridil,31.5,25
45,41.9624,-87.9915,264.341,772.26,557.43,407.68,364.58,1083.99,447.48,160.696,234.891,74.1782,311.73,0.00985518,0,0,45,1.11104,0.831287,0.850596,1.15416,0.758021,0.894735,0.931204,0.900433,1.29381,bepridil,31.5,25
46,41.0086,-87.9956,264.558,698.77,531.08,412.64,286.13,1056.5,576.85,140.023,215.508,75.4709,357.73,0.00329155,0,0,46,0.940262,1.2529,0.939252,1.19994,0.824922,1.02557,0.788124,0.89548,0.937594,bepridil,31.5,25
47,41.0381,-88.0683,269.926,710.01,547.87,424.72,285.29,1113.57,647.77,107.37,177.237,69.8564,403.56,0.0076292,0,0,47,0.815581,1.07538,0.990865,1.29168,0.75363,0.991103,0.986885,1.07627,0.972273,bepridil,31.5,25
48,43.1491,-88.0517,267.33,930.88,662.3,428.93,501.95,1276.03,826.07,132.42,203.58,70.935,345.15,-0.0131391,0,0,48,1.0233,1.21392,0.950118,0.739818,0.821107,1.16451,0.942537,1.08284,1.27541,bepridil,31.5,25
49,40.6365,-88.1411,276.339,737.7,550.79,425.45,312.25,1113.53,645.79,113.743,185.754,71.9999,375.83,0.00188539,0,0,49,1.22221,1.24695,1.27149,1.18023,0.818421,0.767903,0.821447,1.28247,0.913207,bepridil,31.5,25
50,40.0719,-88.0857,271.768,722.73,558.14,435.05,287.68,1116.43,649.34,110.612,182.629,72.0059,393.7,0.00281824,0,0,50,0.881617,1.23178,1.2189,1.18893,0.730645,0.936144,0.82669,1.10628,0.83131,bepridil,31.5,25
52,40.4343,-88.1313,274.703,633.24,482.73,388.49,244.75,1055.66,587.13,104.505,175.572,71.0578,422.42,0.0160481,0,0,52,1.01127,1.19491,1.18717,1.28868,1.0917,0.966981,0.853389,1.26557,0.836384,bepridil,31.5,25
54,41.6256,-88.0632,269.389,594.25,441.74,354.15,240.1,949.44,470.19,157.672,235.067,77.3799,355.19,0.0277142,0,0,54,1.03376,0.900984,0.767782,0.996276,1.26856,1.13849,0.742256,1.06967,1.05281,bepridil,31.5,25
55,40.8724,-88.1345,275.536,673.24,500.84,386.9,286.34,1084.58,614.74,99.9102,167.079,67.161,411.34,0.0271271,0,0,55,0.775433,0.752159,1.11706,0.786661,1.17688,0.933267,1.13928,1.298,1.09943,bepridil,31.5,25
56,41.3122,-88.1247,275.099,681.13,515.47,400.54,280.59,1056.93,591,130.652,205.078,74.4123,375.8,0.0225867,0,0,56,1.17027,0.781475,0.893751,1.00128,0.783822,1.05685,0.756285,1.22387,0.976556,bepridil,31.5,25
57,40.06,-87.9384,259.342,626.86,483.3,383.56,243.3,983.6,494.46,149.989,224.974,74.971,356.74,0.0133363,0,0,57,0.805714,1.18508,1.17096,1.24864,1.11951,1.19336,0.915059,0.811638,1.04663,bepridil,31.5,25
58,42.0101,-87.9579,262.686,650.87,452.36,356.02,294.85,932.92,378.29,196.05,275.059,78.9918,282.05,0.0192472,0,0,58,0.758009,0.975395,0.709013,1.05452,1.28739,0.833956,0.802097,0.831144,1.22362,bepridil,31.5,25
59,41.7777,-88.1044,272.69,689.07,490.16,378.31,310.76,991.09,402.04,182.16,260.776,78.6006,302.02,0.00882866,0,0,59,0.950357,1.17978,1.12951,0.834373,1.21284,0.925084,0.703891,1.21654,1.18738,bepridil,31.5,25
60,40.4491,-87.9189,258.839,701.75,522.59,390.04,311.71,1045.46,554.09,142.942,215.844,72.8877,343.71,0.0214415,0,0,60,0.917027,0.766713,0.941272,0.780512,1.00598,1.07908,1.01076,0.754151,1.13628,bepridil,31.5,25
61,40.5012,-88.0382,268.612,689.23,490.46,379.73,309.5,966.23,382.73,194.783,273.629,78.83,277,0.0199417,0,0,61,1.06616,0.865148,1.27603,1.04893,1.03127,0.793906,0.761144,1.00549,1.21576,bepridil,31.5,25
62,39.1369,-87.9931,265.427,675.34,506.11,396.12,279.22,1076.91,605.08,100.713,169.836,69.1126,401.57,0.0307086,0,0,62,1.10756,0.722619,1.07429,1.1129,0.889325,0.812698,1.02252,0.850317,0.820097,bepridil,31.5,25
63,40.7128,-88.1192,273.944,720.36,556.02,428.89,291.47,1107.9,642.96,121.351,195.685,74.3222,387.54,0.00205228,0,0,63,1.16077,1.25058,1.11135,0.85642,0.808668,1.10566,0.711777,1.21897,0.842411,bepridil,31.5,25
64,40.4373,-88.1443,275.479,634.53,493.33,391.34,243.19,1075.77,605.14,99.4245,170.365,70.9312,441.24,0.0284387,0,0,64,0.961366,0.868141,1.02763,0.727136,1.01761,1.25001,0.806337,1.27369,0.757977,bepridil,31.5,25
65,42.2065,-87.9852,262.902,677.72,508.74,389.29,288.43,1081.4,616.71,107.481,174.832,67.3409,403.68,0.0057734,0,0,65,1.07596,1.25977,0.947544,1.02716,1.28177,1.08716,1.29657,0.929499,1.17982,bepridil,31.5,25
66,39.6347,-88.0881,272.246,656.02,473.57,374.29,281.73,1048.82,577.63,105.444,176.899,71.445,392.8,0.0237298,0,0,66,0.794075,1.07123,1.28424,0.905957,1.29082,0.734768,0.841803,1.0886,0.772825,bepridil,31.5,25
67,40.0076,-87.9553,260.706,585.65,451.11,363.17,222.48,980.33,519.52,133.013,209.252,76.2243,394.68,0.0227007,0,0,67,1.015,1.1508,0.811343,1.13222,1.25142,1.25509,0.752394,0.802908,0.794583,bepridil,31.5,25
68,40.2184,-88.0678,269.775,630.98,483.93,385.69,245.29,1010.62,545.36,130.751,203.518,72.7556,379.64,0.02432,0,0,68,0.984593,0.863005,1.22983,1.25778,0.9853,1.07054,0.918093,1.08976,1.06116,bepridil,31.5,25
69,41.011,-87.9288,259.401,709.09,530.94,401.01,308.08,1098.56,631.42,109.311,178.566,69.2442,389.47,0.00846155,0,0,69,1.29466,1.16093,0.860009,0.941595,1.06835,0.979596,1.12495,0.773179,0.98134,bepridil,31.5,25
71,40.4874,-87.8829,256.515,629.62,464.01,365.75,263.87,947.5,422.65,169.674,244.985,75.2961,317.88,0.0227313,0,0,71,1.00009,0.884314,0.987544,1.23436,1.19081,0.984341,1.00487,0.713281,1.21882,bepridil,31.5,25
72,39.2627,-87.9062,257.635,624.72,479.46,378.63,246.09,941.95,395.34,185.349,264.767,79.4006,317.23,0.0269182,0,0,72,0.839699,0.812878,1.126,1.00816,0.977533,1.21374,0.769033,0.724405,1.00867,bepridil,31.5,25
74,40.3677,-87.8867,255.876,1243.3,1086.71,980.14,263.16,1565.71,1109.24,131.271,200.03,70.2683,322.41,-0.0138796,1,0,74,0.815189,1.00534,1.18988,0.747854,0.838651,1.04459,1.22723,0.739535,1.19096,bepridil,31.5,25
77,41.9226,-88.1089,271.945,675.54,528.62,408.99,266.55,1088.12,626.21,110.42,178.144,67.7144,412.58,0.01418,0,0,77,1.08615,0.882234,1.10344,1.21434,0.918293,1.26615,1.1999,1.26954,1.28229,bepridil,31.5,25
78,43.0071,-88.0456,266.895,690.02,518.76,393.26,296.76,1108.5,643.1,102.769,170.089,67.3111,418.48,0.00833704,0,0,78,0.836411,1.13052,0.75564,0.798775,1.20126,1.19653,1.21076,1.06536,1.15816,bepridil,31.5,25
79,40.4847,-88.011,264.769,617.12,476.2,381.56,235.56,1042.49,576.9,109.245,182.051,72.7948,425.37,0.0152847,0,0,79,0.720545,1.26516,0.823922,1.12072,1.14973,1.1853,0.816303,0.918126,0.756191,bepridil,31.5,25
80,39.7037,-88.0643,269.371,661.97,512.33,406.21,255.76,1077.88,609.15,105.191,176.256,71.0551,415.91,0.00940897,0,0,80,0.80261,1.28646,1.25416,1.08805,1.02445,1.05005,0.88209,1.06207,0.803689,bepridil,31.5,25
81,41.3513,-88.0921,271.726,725.36,531.08,396.93,328.43,1093.23,625.38,120.956,191.53,70.5634,367.87,0.0119808,0,0,81,1.23162,1.00733,1.14508,0.795896,1.09781,0.919451,0.996333,1.16869,1.1534,bepridil,31.5,25
82,41.0091,-88.1017,272.652,580.48,440.28,358.26,222.22,1008.67,544.25,110.323,181.627,71.2934,428.19,0.0302186,0,0,82,0.747081,0.931358,0.873934,1.26553,1.28057,1.08001,0.897249,1.17137,0.930695,bepridil,31.5,25
83,41.068,-88.0262,266.476,717.79,541.66,407.29,310.5,1065.91,576.44,141.706,214.146,72.426,348.12,0.0142207,0,0,83,0.736848,0.838504,1.09613,1.11187,0.833246,1.03833,0.99128,0.992827,1.2363,bepridil,31.5,25
84,41.881,-88.0191,265.175,696.5,530.37,401,295.5,1113.47,646.61,101.587,169.254,67.657,416.97,0.0167638,0,0,84,1.17918,0.893318,0.727205,0.840654,1.00862,1.15327,1.16674,0.961108,1.05572,bepridil,31.5,25
86,41.443,-88.0495,267.524,775.95,606.89,428.35,347.6,1185.69,723.02,103.109,170.472,67.3528,409.74,0.0134635,0,0,86,1.13029,0.776277,0.898305,0.764603,0.796673,1.25997,1.16386,1.04095,1.11636,bepridil,31.5,25
87,38.9514,-87.9003,257.969,630.85,462.17,363.43,267.42,953.17,446.72,162.066,238.741,76.6597,322.32,0.0270355,0,0,87,0.994392,0.909756,1.23969,0.979514,1.27593,0.903481,0.863753,0.716314,1.00159,bepridil,31.5,25
88,41.1464,-87.9015,258.035,756.97,525.31,390.73,366.24,1027.07,403.16,182.612,258.838,76.2089,270.1,0.00310011,0,0,88,0.782019,1.18189,1.05923,1.17119,1.04744,0.712924,0.926494,0.73062,1.25056,bepridil,31.5,25
89,41.7528,-88.0267,266.664,863.62,648.33,447.08,416.54,1242.29,776.68,95.7999,161.683,65.8741,378.67,-0.00853493,0,0,89,0.897718,1.24107,1.04355,1.24079,0.752196,0.702402,1.28529,0.97083,1.0856,bepridil,31.5,25
91,41.7116,-88.0401,267.154,670.59,502.08,388.11,282.48,973.22,377.75,200.635,279.924,79.2722,302.63,0.0179879,0,0,91,1.04382,0.825617,0.882673,0.807079,0.94214,1.27992,0.736519,1.02929,1.2617,bepridil,31.5,25
93,40.5682,-87.9974,263.613,593.61,458.54,369.06,224.55,1002.46,541.46,119.168,189.619,70.4395,408.85,0.0267884,0,0,93,0.912441,0.889494,0.982506,1.20842,1.22424,1.22686,1.08174,0.925079,1.07763,bepridil,31.5,25
94,39.8138,-87.9432,260.769,619.12,456.79,360.69,258.43,942.97,425.84,169.03,246.096,77.05,323.85,0.0296147,0,0,94,0.977355,0.802499,1.08292,0.919425,1.2445,1.01695,0.848422,0.796427,1.08257,bepridil,31.5,25
95,39.0885,-88.0121,266.321,680.5,513.47,403.47,277.03,1057.17,589.13,119.264,193.292,74.0154,376.67,0.0202627,0,0,95,1.23869,0.989784,1.22526,1.12837,0.843285,0.859191,0.774721,0.890247,0.751048,bepridil,31.5,25
96,40.9352,-88.0294,266.775,680.14,509.75,394,286.14,1031.51,545.95,143.717,218.056,74.3258,351.37,0.0127437,0,0,96,1.28961,1.04729,1.06626,1.03125,1.0012,1.03145,0.869666,0.992106,1.09152,bepridil,31.5,25
97,41.2757,-87.9119,258.166,732.69,542.33,394.62,338.07,1099.45,631.81,119.931,188.85,68.9075,366.76,0.0128698,0,0,97,1.1872,0.949873,0.907762,0.861534,1.10137,1.01645,1.23585,0.761175,1.18313,bepridil,31.5,25
98,42.2287,-88.1004,273.245,848.58,617.57,426.2,422.38,1223.59,759.4,102.134,170.004,67.8588,375.01,0.00786523,0,0,98,1.02043,0.854114,0.802317,0.94962,0.764048,0.755886,1.07087,1.15348,1.10401,bepridil,31.5,25
99,39.326,-87.9831,264.484,669.75,489.06,383.43,286.32,1032.69,564.5,121.633,194.239,72.5938,362.94,0.0228683,0,0,99,0.700144,0.956225,1.15593,1.1672,1.05587,0.73932,0.907989,0.843373,0.886792,bepridil,31.5,25
100,41.7789,-87.9837,264.96,691.82,462.29,359.26,332.56,935.84,348.74,220.422,301.329,80.8893,244.02,0.0241716,0,0,100,1.05323,0.759239,0.73078,0.881813,1.16428,0.718128,0.728965,0.865701,1.261,bepridil,31.5,25
102,43.0333,-87.9967,263.027,1251.01,1046.23,906.89,344.12,1527.99,1075.06,130.696,200.475,69.7717,276.98,-0.0242078,1,0,102,0.796737,1.04408,0.777528,0.704732,0.743866,0.881797,1.13559,0.9552,1.29778,bepridil,31.5,25
103,39.9629,-88.0382,266.476,662.41,513.28,396.06,266.35,1094.4,622.17,94.3754,160.128,65.745,431.99,0.0240038,0,0,103,1.27561,0.847819,1.14007,0.720179,1.19505,1.16696,1.2879,1.01753,1.02747,bepridil,31.5,25
104,40.3548,-88.1389,276.094,659.85,511.94,404.51,255.34,1052.77,588.54,123.174,197.518,74.3314,392.92,0.0284075,0,0,104,1.28291,0.732168,1.1654,1.0774,0.711409,1.1238,0.723835,1.25394,0.845607,bepridil,31.5,25
105,41.0098,-88.0885,272.839,735.75,534.77,406.69,329.06,1027.1,405.15,183.871,262.33,78.4427,291.35,0.0149687,0,0,105,1.12124,0.822732,1.17537,1.13752,0.722791,0.828666,0.70642,1.12895,1.17344,bepridil,31.5,25
106,38.9844,-87.9104,257.564,605.99,470.29,376.5,229.49,957.94,464.5,156.403,232.592,76.1735,351.95,0.0222399,0,0,106,0.829759,1.02213,1.25074,1.25252,1.10775,1.20449,0.875613,0.74758,0.987561,bepridil,31.5,25
108,40.9467,-88.1133,274.16,663.68,477.88,377.12,286.56,1003.3,524.03,144.74,220.405,75.6517,339.62,0.0153225,0,0,108,0.989812,1.11849,1.16652,1.21276,1.13999,0.760988,0.765361,1.20526,1.03884,bepridil,31.5,25
110,43.3037,-87.9947,263.323,1242.96,1072.52,995.53,247.43,1542.78,1136.27,121.771,190.678,68.9806,299.82,-0.020775,1,0,110,1.1173,1.14157,0.717695,0.811818,0.955036,0.821413,1.26157,0.954225,1.27102,bepridil,31.5,25
112,42.6937,-88.0417,267.615,701.04,519.14,400.31,300.73,1026.89,431.46,168.278,244.315,76.0226,325.85,-0.00154032,0,0,112,0.71359,1.29044,0.966092,1.17584,0.970603,1.09021,0.837245,1.05862,1.25668,bepridil,31.5,25
114,39.8754,-87.9781,263.739,608.26,444.86,354.99,253.27,941.68,452.96,161.035,238.56,77.5104,333.42,0.0325833,0,0,114,0.724891,0.800786,1.04628,1.07997,1.22244,0.913602,0.782155,0.847932,0.988917,bepridil,31.5,25
115,40.014,-88.0291,266.219,628.41,474.59,373.34,255.07,979.19,484.21,155.213,232.749,77.521,350.78,0.0222349,0,0,115,1.28029,1.02011,1.15605,0.74974,1.21726,1.17175,0.726137,0.97781,0.946871,bepridil,31.5,25
116,40.2753,-88.1207,273.356,618.16,477.64,379.41,238.75,1040.33,574.43,108.942,179.104,70.1526,422.17,0.0323357,0,0,116,1.12275,0.75453,1.20066,0.756918,1.15842,1.23269,0.951136,1.23703,0.964262,bepridil,31.5,25
117,39.5609,-88.0521,269.524,680.31,499.6,392.11,288.2,1081.47,608.54,100.466,171.76,71.2833,401.16,0.0157122,0,0,117,0.889464,1.19937,1.13254,0.923125,1.13453,0.773886,0.831364,0.985036,0.706967,bepridil,31.5,25
118,41.2618,-88.0197,265.067,648.23,482.79,376.86,271.37,970.21,412.65,174.442,250.583,76.1271,321.98,0.0119562,0,0,118,0.944944,1.12671,1.23711,0.935862,1.25921,1.15901,0.884046,1.01293,1.27839,bepridil,31.5,25
120,41.141,-88.0299,266.521,698.91,524.45,396.74,302.17,1103.87,635.34,101.575,168.55,66.9661,404.96,0.0117418,0,0,120,1.13615,1.0897,1.09255,0.844965,1.20642,0.9946,1.23871,1.0088,1.09546,bepridil,31.5,25
121,41.4165,-87.9713,263.375,695.64,497.74,381.79,313.85,1058.23,590.66,120.06,191.167,71.0959,362.59,0.0162181,0,0,121,1.03836,1.00056,0.773129,1.05524,1.11361,0.777777,1.0214,0.837606,1.035,bepridil,31.5,25
123,40.3574,-87.989,263.738,603.25,465.07,374.76,228.49,1032.09,565.89,106.732,177.283,70.5396,428.84,0.0253461,0,0,123,0.896552,0.982165,0.792326,1.29869,1.10807,1.13488,0.978435,0.870659,0.865292,bepridil,31.5,25
125,41.6139,-87.9678,262.031,1290.03,1121.74,1014.54,275.49,1617.27,1169.16,126.027,194.999,70.8994,327.24,-0.0224766,1,0,125,1.19855,1.11741,1.0139,0.898331,0.724972,0.929197,1.12996,0.877351,1.16946,bepridil,31.5,25
1,41.5939,-87.8823,255.423,398.37,325.89,293.67,104.7,696.14,271.7,306.452,390.824,84.361,297.77,0.0318265,0,0,1,1.21821,1.05393,0.913886,1.26756,0.804844,1.12234,0.859248,0.779526,1.19456,bepridil,31.5,2
2,41.0592,-88.0647,269.751,477.48,378.29,330.72,146.76,856.69,410.45,167.718,243.948,76.219,379.21,0.0365465,0,0,2,0.859505,0.727026,1.15043,0.73177,0.718409,0.952398,0.904114,1.11711,0.950956,bepridil,31.5,2
3,42.9406,-88.0223,264.868,439.14,359.24,320.54,118.6,842.91,405.65,164.577,237.64,73.0527,403.77,0.0187074,0,0,3,0.903501,1.14288,1.01853,1.06731,0.850393,1.20389,1.18201,1.09788,1.2021,bepridil,31.5,2
4,41.1794,-87.9584,261.973,428.21,339.03,302.23,125.98,791.15,357.93,199.342,276.956,77.603,362.94,0.0320672,0,0,4,1.19113,0.995855,1.07684,1.10206,0.845227,0.783558,0.998123,0.881293,1.06624,bepridil,31.5,2
5,41.4837,-88.0182,265.365,432.36,349.09,307.55,124.81,876.9,429.24,139.708,213.58,73.8626,444.54,0.0447294,0,0,5,0.972621,0.706249,0.740344,0.837409,0.775485,1.21172,0.955822,0.979173,0.852712,bepridil,31.5,2
6,42.4201,-88.0716,270.138,459.6,366.42,322.52,137.08,812.83,364.9,200.025,278.746,78.7091,353.23,0.0270032,0,0,6,1.04912,0.935367,0.932392,0.826492,0.870958,1.05086,0.855765,1.17963,1.07136,bepridil,31.5,2
7,42.7692,-88.0485,266.64,440.53,359.78,319.97,120.56,840.1,402.46,167.012,240.135,73.1132,399.57,0.0138697,0,0,7,1.25201,1.28119,1.28974,0.989252,1.1515,1.27113,1.17199,1.19947,1.22878,bepridil,31.5,2
9,42.0467,-88.0556,267.805,412.4,334.15,300.72,111.68,889.41,437.09,124.179,193.467,69.2801,477.01,0.0341587,0,0,9,0.90843,0.987517,0.971598,1.27178,0.701533,0.89146,1.25293,1.12247,1.04307,bepridil,31.5,2
11,40.779,-88.0101,264.965,387.3,310.75,277.97,109.33,774.08,344.39,203.27,283.707,80.4245,386.78,0.0387791,0,0,11,1.22666,1.09492,1.18313,1.22316,1.12346,0.948665,0.800262,0.999726,0.921689,bepridil,31.5,2
